Avg Total Payments,Avg Covered Charges,Total Discharges,Avg Medicare Payments,admin1_id,Provider Id,admin2_id,lon,lat,date
8749.025109,35247.02815,58.75,7678.214348,USA101,10001,USA201069,-85.362856,31.216215,1/1/14 12:00 AM
6812.131224,16451.09204,28.95918367,5793.631429,USA101,10005,USA201119,-88.1427969,32.4529763,1/2/14 12:00 AM
8197.237907,36942.35744,45.36046512,7145.959535,USA101,10006,USA201077,-87.682872,34.794052,1/3/14 12:00 AM
4860.829091,12079.53682,27.40909091,4047.025455,USA101,10007,USA201039,-86.254597,31.291993,1/4/14 12:00 AM
5898.136667,16148.75222,17.88888889,4963.547778,USA101,10008,USA201041,-86.265102,31.693554,1/5/14 12:00 AM
5224.721176,35809.38941,20.70588235,4381.241765,USA101,10009,USA201103,-86.93656,34.446233,1/6/14 12:00 AM
6077.336444,15308.44289,34.6,5105.274889,USA101,10010,USA201119,-88.224821,32.409532,1/7/14 12:00 AM
8181.648391,27757.64,33.52873563,6810.42931,USA101,10011,USA201073,-86.667483,33.596166,1/8/14 12:00 AM
6038.119697,31654.49485,27.60606061,5095.807576,USA101,10012,USA201021,-86.720562,32.923695,1/9/14 12:00 AM
4763.557143,5919.61,13.71428571,4088.044286,USA101,10015,USA201025,-87.738262,31.931186,1/10/14 12:00 AM
7789.41625,39728.13025,31.4875,6563.419,USA101,10016,USA201117,-86.813535,33.252962,1/11/14 12:00 AM
6350.751935,15615.82613,30.35483871,5462.807581,USA101,10019,USA201033,-87.699894,34.745937,1/12/14 12:00 AM
7607.58,13649.64833,25.61111111,6830.735556,USA101,10021,USA201045,-85.631765,31.451582,1/13/14 12:00 AM
5855.472,16261.817,23.7,4944.541,USA101,10022,USA201019,-85.651428,34.161957,1/14/14 12:00 AM
9953.063913,32561.53902,40.36956522,8835.566739,USA101,10023,USA201101,-86.277056,32.32747,1/15/14 12:00 AM
8418.148675,31763.76301,45.01204819,7293.371205,USA101,10024,USA201101,-86.284935,32.366965,1/16/14 12:00 AM
6361.878611,10936.00167,21.44444444,5376.266667,USA101,10025,USA201017,-85.168965,32.824696,1/17/14 12:00 AM
4922.081429,5977.494286,16.57142857,3976.584286,USA101,10027,USA201031,-86.076329,31.429031,1/18/14 12:00 AM
8622.648602,16270.51355,43.94623656,7535.342581,USA101,10029,USA201081,-85.404121,32.63864,1/19/14 12:00 AM
5089.0925,13736.11375,16.625,4133.635,USA136,10032,USA236003,-77.78273,42.263007,1/20/14 12:00 AM
11891.73825,42990.54495,63.96907216,10075.09979,USA142,10033,USA242013,-78.393182,40.5009,1/21/14 12:00 AM
5768.832632,9027.552632,21.15789474,4898.526842,USA101,10034,USA201051,-85.91225,32.534187,1/22/14 12:00 AM
7121.139118,24887.97735,34.47058824,6128.232206,USA101,10035,USA201119,-88.177243,32.309744,1/23/14 12:00 AM
5335.045938,16640.355,31.6875,4289.795937,USA101,10036,USA201039,-86.495267,31.2971,1/24/14 12:00 AM
5998.901852,34750.73907,28.25925926,4734.420741,USA101,10038,USA201015,-85.823842,33.668184,1/25/14 12:00 AM
9303.363838,39445.16051,105.2323232,7874.759697,USA101,10039,USA201089,-86.581138,34.721397,1/26/14 12:00 AM
8364.478228,83017.32228,42.41772152,7097.977595,USA101,10040,USA201055,-85.966072,34.008019,1/27/14 12:00 AM
7726.314444,11487.61222,14.66666667,6963.345556,USA101,10043,USA201021,-86.621667,32.854315,1/28/14 12:00 AM
4883.668182,14465.30636,22.27272727,3979.911818,USA101,10044,USA201093,-87.99046,34.12598,1/29/14 12:00 AM
6347.125263,18978.66474,20.57894737,5481.684737,USA101,10045,USA201057,-87.824824,33.708019,1/30/14 12:00 AM
7937.244177,63094.22139,39.36708861,6819.652152,USA101,10046,USA201055,-86.003217,34.004294,1/31/14 12:00 AM
4830.358462,5473.910769,19.23076923,3937.2,USA101,10047,USA201013,-86.742999,31.636337,2/1/14 12:00 AM
4966.703235,27460.68882,28.61764706,3994.174412,USA101,10049,USA201031,-85.855113,31.318587,2/2/14 12:00 AM
6378.394,16928.05733,18.6,5353.231333,USA101,10050,USA201009,-86.494095,33.929839,2/3/14 12:00 AM
5604.908889,4729.851111,18.22222222,4819.193333,USA101,10051,USA201063,-87.89038,32.843192,2/4/14 12:00 AM
5670.852308,5274.113846,17.53846154,4921.880769,USA101,10052,USA201123,-85.741157,32.818434,2/5/14 12:00 AM
6787.38075,36101.84125,26.325,4854.3155,USA101,10054,USA201103,-87.015959,34.576881,2/6/14 12:00 AM
7813.773544,44747.83506,41.41772152,6607.851013,USA101,10055,USA201069,-85.4571,31.237499,2/7/14 12:00 AM
4955.605,7683.035,14,4194.32,USA101,10058,USA201007,-87.14808,32.951237,2/8/14 12:00 AM
7102.921905,15661.4119,24,6292.840952,USA101,10059,USA201079,-87.285437,34.483266,2/9/14 12:00 AM
5697.191724,13349.20552,40.96551724,4804.881034,USA101,10061,USA201071,-86.047465,34.661724,2/10/14 12:00 AM
5619.870952,8200.57,21.85714286,4808.32381,USA101,10062,USA201061,-85.89218,31.049,2/11/14 12:00 AM
6721.815,11740.69375,24.275,5715.84825,USA101,10065,USA201123,-85.969728,32.930727,2/12/14 12:00 AM
4478.825,7253.55,14,3686.6,USA101,10066,USA201039,-86.332011,31.007754,2/13/14 12:00 AM
5529.087143,12240.80571,22.76190476,4590.322857,USA101,10069,USA201005,-85.156429,31.888585,2/14/14 12:00 AM
7856.210227,31245.94943,41.5,6866.435568,USA101,10078,USA201015,-85.823568,33.655647,2/15/14 12:00 AM
6542.302051,14413.38744,28.23076923,5467.741795,USA101,10079,USA201083,-86.9789,34.804133,2/16/14 12:00 AM
6358.849592,43503.50041,30.53061224,5314.297347,USA101,10083,USA201003,-87.684042,30.42586,2/17/14 12:00 AM
7915.265231,12287.63785,37,6808.000923,USA101,10085,USA201103,-86.971843,34.590822,2/18/14 12:00 AM
5809.257931,20743.87103,26.89655172,4872.940345,USA101,10086,USA201119,-88.1427969,32.4529763,2/19/14 12:00 AM
12398.42333,16821.2775,16.66666667,11092.03167,USA101,10087,USA201097,-88.098131,30.707398,2/20/14 12:00 AM
7006.30807,28233.67246,31.0877193,5934.821404,USA101,10089,USA201127,-87.235745,33.842396,2/21/14 12:00 AM
8124.405,26502.51779,37.79069767,6599.197907,USA101,10090,USA201097,-88.198942,30.679216,2/22/14 12:00 AM
3998.959,7303.153,18.5,3238.351,USA101,10091,USA201077,-87.560762,34.946684,2/23/14 12:00 AM
9090.1542,32934.1235,81.93,7909.1796,USA101,10092,USA201125,-87.526815,33.20453,2/24/14 12:00 AM
5125.016667,5922.723333,16.33333333,4220.566667,USA101,10095,USA201105,-87.452156,32.689666,2/25/14 12:00 AM
4833.426667,5404.585556,47.55555556,3915.198889,USA101,10097,USA201051,-86.186383,32.552319,2/26/14 12:00 AM
4371.457273,8337.2,27,3449.167273,USA101,10099,USA201053,-87.073175,31.126953,2/27/14 12:00 AM
7311.246667,26109.15136,31.07575758,6192.887424,USA101,10100,USA201003,-87.889283,30.519024,2/28/14 12:00 AM
6521.024333,19891.306,19.9,5475.853667,USA101,10101,USA201121,-86.090206,33.44017,3/1/14 12:00 AM
4852.25,4616.58,12,4008.58,USA101,10102,USA201131,-87.300159,31.997549,3/2/14 12:00 AM
9206.663176,51422.37918,38.95294118,8076.465765,USA101,10103,USA201073,-86.847462,33.498388,3/3/14 12:00 AM
8911.523133,64692.90193,37.55421687,7479.75988,USA101,10104,USA201073,-86.749052,33.517322,3/4/14 12:00 AM
4968.15375,20194.90542,22.75,4014.679167,USA101,10108,USA201001,-86.451878,32.464014,3/5/14 12:00 AM
8220.015556,12845.69056,20.83333333,7456.655,USA101,10109,USA201107,-88.088574,33.274505,3/6/14 12:00 AM
4111.356667,11114.90667,22.66666667,3329.556667,USA101,10110,USA201009,-86.360422,34.15075,3/7/14 12:00 AM
4370.2724,7872.328,29.56,3546.586,USA101,10112,USA201091,-87.836395,32.504433,3/8/14 12:00 AM
8142.155773,27144.53443,73.95876289,6778.547938,USA101,10113,USA201097,-88.080858,30.696642,3/9/14 12:00 AM
7539.343818,27290.02327,27.8,6353.002182,USA101,10114,USA201073,-86.991025,33.372805,3/10/14 12:00 AM
8374.906557,29469.45295,33.86885246,7454.325082,USA101,10118,USA201047,-87.055904,32.429529,3/11/14 12:00 AM
4951.364286,11540.99857,21.23809524,4091.472857,USA101,10120,USA201099,-87.320739,31.497873,3/12/14 12:00 AM
7191.84381,21342.79048,19.52380952,6315.693333,USA101,10126,USA201109,-85.945546,31.781411,3/13/14 12:00 AM
4363.674286,5208.085714,18.85714286,3365.814286,USA101,10128,USA201025,-87.894848,31.531077,3/14/14 12:00 AM
6443.004545,12831.99182,17.09090909,5414.960909,USA101,10129,USA201003,-87.784864,30.903632,3/15/14 12:00 AM
6017.419167,16906.32,21.5,4926.723333,USA101,10130,USA201115,-86.301862,33.604436,3/16/14 12:00 AM
7530.109867,47476.8872,38.88,5879.8348,USA101,10131,USA201061,-85.89034,31.050174,3/17/14 12:00 AM
4646.666667,5083.46,39.66666667,4058.263333,USA101,10138,USA201119,-88.29564,32.491964,3/18/14 12:00 AM
7982.96266,88857.0583,43.78723404,6677.744574,USA101,10139,USA201073,-86.776723,33.464116,3/19/14 12:00 AM
6837.604444,22185.90519,29.61111111,5584.873148,USA101,10144,USA201097,-88.1315,30.685,3/20/14 12:00 AM
8730.964762,27796.10667,18.9047619,7647.911429,USA101,10145,USA201125,-87.570193,33.234097,3/21/14 12:00 AM
5191.117778,23272.14778,38.44444444,4268.741111,USA101,10146,USA201015,-85.760508,33.819154,3/22/14 12:00 AM
5216.458182,8269.673182,29.63636364,4360.139091,USA101,10148,USA201035,-86.940532,31.430789,3/23/14 12:00 AM
7665.474615,26748.39231,30.84615385,6464.563077,USA101,10149,USA201101,-86.174637,32.37616,3/24/14 12:00 AM
5677.326111,31831.45111,18.72222222,4761.261111,USA156,10150,USA256005,-105.327186,44.325618,3/25/14 12:00 AM
6063.596667,21993.31333,14.73333333,5070.766,USA101,10152,USA201097,-88.171359,30.619431,3/26/14 12:00 AM
5591.0645,24569.154,19.65,4728.1715,USA101,10157,USA201033,-87.676511,34.744941,3/27/14 12:00 AM
6533.644,20914.4232,29.36,5739.0484,USA101,10158,USA201059,-87.718206,34.511029,3/28/14 12:00 AM
6769.965135,28234.39432,27.83783784,5534.220541,USA101,10164,USA201121,-86.255364,33.16472,3/29/14 12:00 AM
11167.30889,33491.45,86.22222222,9744.373333,USA101,10168,USA201113,-85.008533,32.50815,3/30/14 12:00 AM
5488.044118,22011.39706,20.88235294,4704.505882,USA101,10169,USA201053,-87.478721,31.017034,3/31/14 12:00 AM
14905.02263,53042.58592,34.38157895,13363.11526,USA102,20001,USA202020,-149.8556126,61.1523655,4/1/14 12:00 AM
11597.57656,38337.56875,24.78125,10086.95844,USA102,20006,USA202170,-149.258497,61.562689,4/2/14 12:00 AM
11915.347,22315.114,17.4,10928.024,USA102,20008,USA202110,-134.465255,58.328999,4/3/14 12:00 AM
19966.09276,34979.93241,22.75862069,18456.73034,USA102,20012,USA202090,-147.738788,64.831416,4/4/14 12:00 AM
13338.51462,55776.21269,25.03846154,9796.492308,USA102,20017,USA202020,-149.827919,61.210635,4/5/14 12:00 AM
9939.553333,7646.023333,22.83333333,9090.14,USA151,20018,USA251001,-75.840646,37.668442,4/6/14 12:00 AM
11535.55278,26814.34333,19.11111111,10119.465,USA102,20024,USA202122,-151.07746,60.493176,4/7/14 12:00 AM
16441.89424,25327.58788,22.78787879,15535.4503,USA102,20026,USA202020,-149.800461,61.182712,4/8/14 12:00 AM
7487,10425.55,18,6547.22,USA102,20027,USA202220,-135.355165,57.052006,4/9/14 12:00 AM
10089.8525,29561.63375,15.5625,9020.48875,USA104,30001,USA204013,-112.17091,33.502547,4/10/14 12:00 AM
11784.42289,45160.81889,42.75555556,10299.71978,USA104,30002,USA204013,-112.05747,33.464692,4/11/14 12:00 AM
9953.462292,32050.75417,46,8967.898333,USA104,30006,USA204019,-110.87966,32.252331,4/12/14 12:00 AM
13795.19,57606.89463,26.2195122,12430.83024,USA104,30007,USA204025,-112.029898,34.735523,4/13/14 12:00 AM
9158.549545,40376.26864,35.72727273,8121.257273,USA104,30011,USA204019,-110.855666,32.226619,4/14/14 12:00 AM
9375.623766,30846.16753,32.64935065,8231.599091,USA104,30012,USA204025,-112.481326,34.55886,4/15/14 12:00 AM
10317.90299,36074.81184,48.5862069,9352.907241,USA104,30013,USA204027,-114.633238,32.683899,4/16/14 12:00 AM
10217.49845,44653.65507,31.81690141,9021.509577,USA104,30014,USA204013,-112.070947,33.570018,4/17/14 12:00 AM
8527.44537,28931.19981,29.18518519,7522.312963,USA104,30016,USA204021,-111.709643,32.880763,4/18/14 12:00 AM
16226.17333,45225.37167,18,15336.18333,USA104,30022,USA204013,-112.026045,33.458152,4/19/14 12:00 AM
18241.015,55709.51561,31.6969697,16784.18667,USA104,30023,USA204005,-111.64447,35.209068,4/20/14 12:00 AM
13653.07887,53067.80338,32.73239437,12041.77225,USA104,30024,USA204013,-112.079925,33.481878,4/21/14 12:00 AM
11745.53462,38900.09038,29.34615385,10442.37308,USA104,30030,USA204013,-112.102115,33.525277,4/22/14 12:00 AM
9385.2832,53048.2012,24.88,8399.4816,USA104,30033,USA204007,-111.320987,34.23029,4/23/14 12:00 AM
10437.60321,57358.98308,35.28205128,8928.219744,USA104,30036,USA204013,-111.874604,33.297209,4/24/14 12:00 AM
9466.728947,45989.44842,30.26315789,7743.316842,USA104,30037,USA204013,-112.042365,33.455166,4/25/14 12:00 AM
10462.12177,45697.27506,35.40506329,8708.582911,USA104,30038,USA204013,-111.923296,33.489177,4/26/14 12:00 AM
9537.623095,26064.19857,28.30952381,8574.982857,USA104,30043,USA204003,-110.271379,31.551796,4/27/14 12:00 AM
10725.2019,38053.59889,31.34920635,9378.298095,USA104,30055,USA204015,-114.035813,35.219907,4/28/14 12:00 AM
8674.238367,44675.44888,64.44897959,7632.888265,USA104,30061,USA204013,-112.283841,33.604285,4/29/14 12:00 AM
10992.75448,26600.33931,20.65517241,9387.011724,USA104,30062,USA204017,-110.017187,34.20251,4/30/14 12:00 AM
16172.5659,49628.3188,30.60240964,14833.34819,USA104,30064,USA204019,-110.945704,32.24062,5/1/14 12:00 AM
10697.90364,20282.98909,17.54545455,9803.947273,USA104,30067,USA204012,-114.285238,34.136019,5/2/14 12:00 AM
9063.104928,41051.71203,31.01449275,7704.03942,USA104,30069,USA204015,-114.338739,34.480306,5/3/14 12:00 AM
6953.192857,7683.088571,30.85714286,6166.3,USA151,30071,USA251001,-75.841216,37.668442,5/4/14 12:00 AM
8712.555,12846.53643,19.07142857,7896.752143,USA151,30073,USA251001,-75.841141,37.668432,5/5/14 12:00 AM
10327.31,10814.64,17.33333333,9429.946667,USA104,30078,USA204013,-112.048479,33.497016,5/6/14 12:00 AM
8116.635833,28514.7125,21.95833333,6864.145833,USA104,30083,USA204013,-111.997412,33.639877,5/7/14 12:00 AM
8588.897342,43112.08025,40.94936709,7451.50557,USA104,30085,USA204019,-111.010884,32.320114,5/8/14 12:00 AM
9382.742987,43354.67286,48.11688312,7797.772727,USA104,30087,USA204013,-111.884968,33.579333,5/9/14 12:00 AM
8013.2495,34631.887,69.6875,6966.911625,USA104,30088,USA204013,-111.688202,33.410897,5/10/14 12:00 AM
10138.99348,39199.64775,41.69662921,8522.787303,USA104,30089,USA204013,-112.179664,33.60943,5/11/14 12:00 AM
10014.77327,45020.09655,27.63636364,8606.324545,USA104,30092,USA204013,-112.11638,33.666122,5/12/14 12:00 AM
8499.210323,42738.54441,54.37634409,7462.066237,USA104,30093,USA204013,-112.373162,33.660546,5/13/14 12:00 AM
8623.652941,29072.51137,24.82352941,7198.688039,USA104,30094,USA204013,-112.201834,33.655042,5/14/14 12:00 AM
7583.250417,34057.98958,24.54166667,6577.03375,USA104,30100,USA204019,-110.970218,32.294256,5/15/14 12:00 AM
8970.147302,78570.64222,31.95238095,7563.356349,USA104,30101,USA204015,-114.555442,35.110367,5/16/14 12:00 AM
12077.99765,32219.94988,44.61728395,9850.321481,USA104,30103,USA204013,-111.956299,33.659369,5/17/14 12:00 AM
9370.195357,49698.71571,58.57142857,8069.373929,USA104,30105,USA204013,-111.68616,33.411448,5/18/14 12:00 AM
13165.99333,42362.77667,121.3333333,12048.94333,USA104,30107,USA204013,-111.734804,33.380097,5/19/14 12:00 AM
12767.325,35159.3475,83.75,10975.3575,USA104,30108,USA204013,-112.099366,33.532188,5/20/14 12:00 AM
8546.4626,29756.8856,26.56,7322.4438,USA104,30110,USA204013,-112.353277,33.462017,5/21/14 12:00 AM
10119.03167,23111.295,38.33333333,9201.5525,USA104,30111,USA204019,-110.930735,32.176087,5/22/14 12:00 AM
11986.24,52725.61,204,10762.65,USA104,30112,USA204013,-111.891259,33.33402,5/23/14 12:00 AM
6932.684524,35102.56214,27.52380952,5958.314762,USA104,30114,USA204019,-110.948711,32.428913,5/24/14 12:00 AM
9724.464844,39322.10859,32.546875,8114.0925,USA104,30115,USA204013,-112.258385,33.478522,5/25/14 12:00 AM
7199.442069,36801.47103,22.10344828,5789.394828,USA104,30117,USA204015,-114.597954,35.002363,5/26/14 12:00 AM
7369.18963,19667.22778,25.7037037,6396.962963,USA104,30118,USA204025,-112.330384,34.590241,5/27/14 12:00 AM
9896.492754,57778.77101,29.47826087,8632.915507,USA104,30119,USA204013,-111.752776,33.286561,5/28/14 12:00 AM
5395.9375,19169.67625,21.75,4410.51875,USA104,30120,USA204013,-111.687586,33.313715,5/29/14 12:00 AM
11895.48651,59493.68111,27.52380952,9506.375556,USA104,30121,USA204013,-111.611347,33.391274,5/30/14 12:00 AM
9002.638776,38902.37714,29.73469388,7574.275306,USA104,30122,USA204013,-111.723705,33.376291,5/31/14 12:00 AM
9317.377391,40326.71391,26.60869565,7190.745652,USA104,30123,USA204013,-111.921638,33.670804,6/1/14 12:00 AM
8278.328182,36613.82409,23.5,7377.511364,USA104,30126,USA204013,-111.821867,33.42493,6/2/14 12:00 AM
6262.294211,30740.23105,20.10526316,5299.853684,USA104,30128,USA204015,-113.985646,35.219143,6/3/14 12:00 AM
10484.34,33160.72,29,8951.82,USA104,30131,USA204013,-111.996034,33.456742,6/4/14 12:00 AM
5827.761,18641.379,25.45,4864.6305,USA105,40001,USA205007,-94.540055,36.181814,6/5/14 12:00 AM
6562.767778,9846.105,19.55555556,5586.272222,USA105,40002,USA205071,-93.445141,35.461888,6/6/14 12:00 AM
8536.140488,31631.51024,41.41463415,6956.31,USA105,40004,USA205119,-92.241903,34.777789,6/7/14 12:00 AM
9191.332609,31784.81315,59.44565217,8024.563587,USA105,40007,USA205119,-92.338849,34.749842,6/8/14 12:00 AM
8052.632258,23498.73435,30.20967742,6785.741935,USA105,40010,USA205007,-94.183103,36.309487,6/9/14 12:00 AM
5321.4252,5026.496,30.2,4699.6356,unknown,40011,unknown,0,0,6/10/14 12:00 AM
7905.792375,22859.40575,55.05,6698.508,USA105,40014,USA205145,-91.697349,35.251378,6/11/14 12:00 AM
6286.718571,11647.72929,22.14285714,5523.949286,USA142,40015,USA242063,-79.259507,40.435289,6/12/14 12:00 AM
12362.34132,27865.77303,41.17105263,10866.79974,USA105,40016,USA205119,-92.321488,34.748234,6/13/14 12:00 AM
6320.079189,16884.68459,35.2972973,5347.552432,USA105,40017,USA205009,-93.108243,36.236145,6/14/14 12:00 AM
5168.34,26438.14222,24.55555556,4331.581667,USA105,40018,USA205119,-92.307057,34.827832,6/15/14 12:00 AM
4924.754444,16907.95889,19.44444444,3981.968889,USA105,40019,USA205059,-93.145495,34.273823,6/16/14 12:00 AM
9039.919368,14001.52884,57.68421053,7957.148105,USA105,40020,USA205031,-90.702062,35.837428,6/17/14 12:00 AM
8520.864881,43288.12119,41.89285714,7259.032619,USA105,40022,USA205143,-94.136476,36.180569,6/18/14 12:00 AM
8813.370235,32439.31024,43.8,7811.792471,USA105,40026,USA205051,-93.066314,34.467583,6/19/14 12:00 AM
7351.258519,17692.73728,48.11111111,6414.301728,USA105,40027,USA205005,-92.39589,36.34195,6/20/14 12:00 AM
8261.800167,22485.19867,33.48333333,7377.064167,USA105,40029,USA205045,-92.457179,35.085865,6/21/14 12:00 AM
8055.136667,24076.46563,41.10344828,6952.088046,USA105,40036,USA205119,-92.222304,34.783527,6/22/14 12:00 AM
6555.59,15166.88024,32.58536585,5602.064634,USA105,40039,USA205055,-90.498627,36.051758,6/23/14 12:00 AM
6471.697347,26084.54408,31,5479.922041,USA105,40041,USA205115,-93.149247,35.283656,6/24/14 12:00 AM
7329.639048,21374.67595,25.19047619,6430.383333,USA105,40042,USA205035,-90.187641,35.144106,6/25/14 12:00 AM
5433.941333,8128.524667,20.13333333,4611.974667,USA105,40047,USA205121,-90.996895,36.289969,6/26/14 12:00 AM
6226.161875,13811.71375,22.0625,4911.145,USA105,40050,USA205103,-92.837157,33.57591,6/27/14 12:00 AM
5339.063125,7714.936875,32,4594.63625,USA105,40051,USA205043,-91.816273,33.610661,6/28/14 12:00 AM
8619.026235,25466.48953,52.35294118,7535.025059,USA105,40055,USA205131,-94.420117,35.374544,6/29/14 12:00 AM
8513.748706,30925.84047,39.36470588,7310.230353,USA105,40062,USA205131,-94.353568,35.35581,6/30/14 12:00 AM
5764.287778,10125.06222,25.38888889,5022.431111,USA105,40067,USA205027,-93.238717,33.274016,7/1/14 12:00 AM
6499.68,14390.00889,21.33333333,5371.386667,USA105,40069,USA205093,-89.917765,35.942972,7/2/14 12:00 AM
8998.200735,34648.63074,37.73529412,7873.641176,USA105,40071,USA205069,-92.017695,34.187177,7/3/14 12:00 AM
6440.2655,10560.83,23.75,5530.6035,USA105,40072,USA205001,-91.558477,34.516991,7/4/14 12:00 AM
5382.71125,13089.64375,18.4375,4567.339375,USA105,40074,USA205119,-92.125033,34.872918,7/5/14 12:00 AM
5634.918889,12819.89407,24.40740741,4851.134444,USA105,40076,USA205059,-92.785697,34.359133,7/6/14 12:00 AM
9305.617966,66422.35017,27.08474576,8380.410339,USA105,40078,USA205051,-93.035295,34.486395,7/7/14 12:00 AM
5365.611304,31003.47043,25.56521739,4562.981304,USA105,40080,USA205067,-91.264945,35.608167,7/8/14 12:00 AM
6787.904,27048.5285,21.95,5632.032,USA105,40085,USA205107,-90.627406,34.51002,7/9/14 12:00 AM
7427.641136,33807.62045,36.77272727,6326.818182,USA105,40088,USA205139,-92.670997,33.220039,7/10/14 12:00 AM
6415.864,16605.7865,22.55,5608.7355,USA105,40091,USA205057,-93.584986,33.64816,7/11/14 12:00 AM
9119.796765,31160.02574,33.92647059,7941.430588,USA105,40118,USA205031,-90.666254,35.811347,7/12/14 12:00 AM
8653.632838,28432.58405,38.08108108,7480.131892,USA105,40119,USA205063,-91.634486,35.768474,7/13/14 12:00 AM
7103.17,25113.07116,88.41860465,6052.633721,USA105,40134,USA205119,-92.393602,34.73921,7/14/14 12:00 AM
6316.106667,21145.27222,20.14814815,5246.514444,USA105,40137,USA205119,-92.208131,34.813375,7/15/14 12:00 AM
11570.2575,25321.47,306.75,9803.375,USA104,40147,USA204021,-111.650565,32.926668,7/16/14 12:00 AM
15014.44,60869.585,114,12835.26,USA105,40152,USA205143,-94.133915,36.121289,7/17/14 12:00 AM
16441.39463,100844.5185,32.03703704,15381.05574,USA106,50002,USA206001,-122.087904,37.633122,7/18/14 12:00 AM
14272.97389,63954.59389,26.09259259,12824.68204,USA106,50006,USA206023,-124.141612,40.783957,7/19/14 12:00 AM
11163.66044,57141.11574,35.44117647,9429.380882,USA106,50007,USA206081,-122.382648,37.592576,7/20/14 12:00 AM
12145.14923,61217.35769,23.07692308,10580.41846,USA106,50008,USA206075,-122.435452,37.768645,7/21/14 12:00 AM
12610.09323,77447.77554,30.73846154,11688.78231,USA106,50009,USA206055,-122.296547,38.32427,7/22/14 12:00 AM
14811.2122,82086.1368,35.3,13659.8746,USA106,50013,USA206055,-122.47508,38.54257,7/23/14 12:00 AM
9181.032857,34755.68429,23.23809524,8225.129524,USA106,50014,USA206005,-120.764624,38.35019,7/24/14 12:00 AM
7433.278462,39965.125,30.23076923,6472.19,USA106,50016,USA206079,-120.590974,35.113509,7/25/14 12:00 AM
14959.94013,77700.10421,39.09210526,12506.33053,USA106,50017,USA206067,-121.452565,38.569805,7/26/14 12:00 AM
14179.12971,28005.01706,23.5,13398.30706,USA106,50018,USA206037,-118.238918,34.064933,7/27/14 12:00 AM
14284.91937,82784.68203,38.96202532,12529.53494,USA106,50022,USA206065,-117.381237,33.976273,7/28/14 12:00 AM
11714.43609,37621.28217,68.47826087,10921.89413,USA106,50024,USA206073,-117.082541,32.685738,7/29/14 12:00 AM
17335.13763,45245.6095,37.8875,16549.73438,USA106,50025,USA206073,-117.165928,32.754188,7/30/14 12:00 AM
11028.03357,60859.99918,53.80612245,9929.388776,USA106,50026,USA206073,-117.006952,32.780946,7/31/14 12:00 AM
6774.546429,22710.78429,16.71428571,5611.421429,USA106,50028,USA206023,-124.091723,40.896625,8/1/14 12:00 AM
9242.729559,38000.10044,42.47058824,8407.042206,USA106,50030,USA206007,-121.541215,39.505902,8/2/14 12:00 AM
12363.43237,67706.79855,32.05263158,11008.07737,USA106,50036,USA206029,-119.007115,35.391181,8/3/14 12:00 AM
21516.31098,60438.39863,23.76470588,20586.92431,USA106,50038,USA206085,-121.933914,37.314392,8/4/14 12:00 AM
10685.62573,60975.57427,50.94382022,9827.749775,USA106,50039,USA206007,-121.850981,39.741577,8/5/14 12:00 AM
12122.44692,27979.64,18.30769231,11397.81615,USA106,50040,USA206037,-118.445525,34.32593,8/6/14 12:00 AM
9240.903704,39170.09815,25.33333333,8111.839259,USA106,50042,USA206103,-122.21919,40.148755,8/7/14 12:00 AM
15863.50419,83641.67256,40.84883721,14806.26605,USA106,50043,USA206001,-122.263539,37.821198,8/8/14 12:00 AM
9386.875636,40585.99091,25.49090909,8436.710727,USA106,50045,USA206025,-115.568959,32.781487,8/9/14 12:00 AM
10329.32,40638.37,14.66666667,9323.296667,USA106,50046,USA206111,-119.264573,34.442735,8/10/14 12:00 AM
17708.54231,83730.59167,36.55128205,16331.26885,USA106,50047,USA206075,-122.431118,37.791174,8/11/14 12:00 AM
10470.5165,36543.401,18.95,9591.66,USA106,50054,USA206065,-116.946422,33.93179,8/12/14 12:00 AM
13070.641,61120.9445,19.85,12021.3,USA106,50055,USA206075,-122.437414,37.747317,8/13/14 12:00 AM
13101.83057,44641.33874,42.1954023,11839.17057,USA106,50056,USA206037,-118.158,34.688388,8/14/14 12:00 AM
12246.31292,51771.91629,55.76404494,11051.35112,USA106,50057,USA206107,-119.294573,36.327684,8/15/14 12:00 AM
15413.24529,75124.73943,35.22857143,14371.86443,USA106,50058,USA206037,-118.257062,34.127868,8/16/14 12:00 AM
14869.14207,47423.28034,56.87356322,13628.6531,USA106,50060,USA206019,-119.784701,36.742641,8/17/14 12:00 AM
15449.37924,63191.70712,32.22727273,14657.22864,USA106,50063,USA206037,-118.290544,34.096445,8/18/14 12:00 AM
8326.248889,39272.65889,13.88888889,7425.514444,USA106,50067,USA206099,-120.860711,37.757657,8/19/14 12:00 AM
11575.38417,59299.50708,34.41666667,10108.32708,USA106,50069,USA206059,-117.864322,33.781728,8/20/14 12:00 AM
12811.64,34727.74,23.33333333,11914.39,USA106,50070,USA206081,-122.421098,37.637529,8/21/14 12:00 AM
14969.17625,34895.11625,24.125,14099.7525,USA106,50071,unknown,-121.998482,37.335451,8/22/14 12:00 AM
11017.88,35536.10833,19.5,10199.14167,USA106,50072,USA206013,-122.058683,37.891375,8/23/14 12:00 AM
9752.07,32060.875,20.91666667,8991.9825,USA106,50073,USA206095,-122.248458,38.126571,8/24/14 12:00 AM
